Distance1,Beta1,Phi1,Fermi_contact1,Distance2,Beta2,Phi2,Fermi_contact2,Distance3,Beta3,Phi3,Fermi_contact3,Distance4,Beta4,Phi4,Fermi_contact4,Distance5,Beta5,Phi5,Fermi_contact5,Distance6,Beta6,Phi6,Fermi_contact6,Distance7,Beta7,Phi7,Fermi_contact7,Distance8,Beta8,Phi8,Fermi_contact8,Distance9,Beta9,Phi9,Fermi_contact9,Distance10,Beta10,Phi10,Fermi_contact10,Distance11,Beta11,Phi11,Fermi_contact11,Distance12,Beta12,Phi12,Fermi_contact12
8.0426,-0.90274,1.0698,0.00714,5.5619,-0.80577,1.1893,0.03345,4.597,-0.74667,-2.1141,0.03226,5.5169,-0.36988,-2.4047,-0.00155,5.8039,1.5056,-0.38151,0.00376,7.2266,1.1657,-0.24025,0.0025,3.2609,0.89509,-1.7046,2.182,5.0429,0.48979,-2.0417,0.02053,4.0386,0.29913,-0.55197,-0.05013,5.8792,0.67722,-0.66814,-0.00136,7.8756,-1.3701,3.0247,-1e-05,5.6505,-1.4982,-2.177,-0.00141
4.2992,-0.897,-2.4906,0.06009,5.4234,-0.42363,-2.6848,-0.00193,5.6213,-0.57916,-1.5769,0.00239,5.6855,-0.43915,-1.0838,0.00558,5.1165,1.3547,-2.3347,-0.00465,6.4102,1.1756,-1.1586,-0.00221,3.2429,0.35769,-2.2892,0.04687,5.2063,0.047718,-2.0839,0.05369,3.5794,0.38527,-0.85287,-0.0393,5.9139,0.52761,-0.97432,-0.00895,6.0775,-0.017917,0.056653,0.0027,5.7171,-0.26352,-0.2896,0.01099
4.3785,-0.79286,-2.295,0.06637,5.4542,-0.51546,-2.7677,0.01103,5.8816,-0.3496,-1.518,-0.00034,4.4539,-0.21467,-1.0998,-0.01199,5.3269,1.1126,3.0388,0.12431,6.6054,1.3393,-2.2646,0.01036,3.8214,0.35915,-2.3874,-0.01517,5.7231,0.028441,-2.2263,0.0022,4.0093,0.78524,-1.1914,0.54338,6.4793,0.73548,-1.2146,0.06189,6.7509,0.32448,-0.14435,0.00058,5.0697,0.039855,-0.3134,0.01474
7.2083,-0.66384,1.0635,0.00723,5.5863,-0.8681,1.3485,0.09901,4.3672,-0.57787,-2.0531,0.05522,5.3943,-0.27641,-2.5134,-0.00104,6.4044,-0.014725,-1.2637,-0.00247,3.9766,0.11974,-1.3634,0.00928,5.7906,1.1693,2.5544,0.06702,6.6859,1.4407,-2.3899,0.00271,3.4424,0.71409,-2.4271,0.24068,5.5448,0.45712,-2.1498,0.00548,4.5293,1.0702,-0.78254,0.00982,6.8081,0.86825,-0.73321,0.00107
6.166,-0.31648,-3.0569,0.01221,6.0301,-0.67958,2.9743,0.0226,7.3229,-0.7841,1.2782,0.00552,5.0187,-0.96396,1.2865,0.08921,4.1927,0.10673,-2.0309,0.01563,5.2097,0.2528,-2.4878,0.00059,6.5094,0.38712,-1.06,0.01609,4.3592,0.64758,-1.0928,0.12413,4.7158,1.1968,-2.3812,-0.03354,7.085,1.1038,-2.5879,-0.00305,5.9475,-1.0031,-1.3034,0.00323,4.6048,-0.87968,-1.9735,0.02748
5.7941,-0.073025,3.1411,0.00578,5.6202,-0.50706,3.076,0.06543,4.1288,0.40378,-2.1334,0.01037,4.8597,0.72691,-2.6531,-0.01193,6.397,0.44888,-0.84821,-0.00086,4.162,0.29044,-0.67258,-0.04188,5.1152,1.4812,-2.891,-0.00912,7.4471,1.349,2.6741,0.00034,5.7309,-0.99562,-1.4677,0.00913,3.8881,-0.70806,-1.8392,0.438,5.4668,-0.5124,-0.27298,0.00954,6.5333,-0.51401,0.15906,0.02662
7.6302,-0.98686,1.6115,0.00175,5.7348,-0.89334,1.9757,0.08074,4.0091,0.69743,-2.4451,0.04343,5.9546,0.8242,-2.9213,0.0017,5.6126,0.57975,-0.75391,-0.00849,4.0271,0.19731,-0.51652,-0.05025,5.1566,1.386,1.6006,0.00583,7.5507,1.5063,1.2292,0.00163,5.5165,-1.0596,-1.8701,0.02805,3.441,-0.75637,-1.9152,1.0991,5.3487,-0.55198,-0.35711,0.02214,6.173,-0.72901,0.10351,0.01999
7.3724,0.025694,3.0732,9e-05,6.3305,-0.31034,3.0662,0.09291,6.6877,-0.92119,1.0665,0.00164,4.9233,-1.1779,1.5016,0.29002,4.6159,0.41035,-2.6955,-0.00866,6.0927,0.61384,-3.0556,0.02856,5.545,0.77747,-0.96816,0.00078,4.0421,0.47153,-0.63233,-0.011,4.6949,1.3623,2.7122,-0.03123,7.1715,1.2414,2.8436,-0.00244,5.7099,-0.97974,-1.497,0.00508,4.2909,-0.64121,-1.8508,0.05243
6.7053,-0.95333,0.96462,0.00205,4.8814,-1.155,1.4402,0.07244,4.301,0.272,-2.5451,0.05647,5.5846,0.63133,-2.8867,0.01028,7.0307,-0.33663,2.3159,-0.00832,6.4123,-0.58565,2.6199,0.03939,5.3327,0.72821,-0.89655,0.00671,4.4881,0.35252,-0.53853,0.03079,4.9087,1.4742,-1.303,-0.02535,6.2539,1.2389,2.9646,0.02398,6.09,-0.93919,-1.3196,0.00085,4.3562,-0.61098,-1.6003,0.06518
7.7295,-0.97384,1.0406,0.00423,5.4993,-1.1048,1.2655,0.04047,4.8628,-0.076176,-2.5136,-0.00795,4.7674,0.45379,-2.5126,-0.00973,5.3111,0.3622,-1.003,0.00298,4.2279,0.18936,-0.50324,-0.04177,6.3807,0.93007,1.745,0.00446,8.1006,1.1852,1.9351,-0.00048,4.4814,1.3796,-0.86028,0.04857,5.0265,1.1684,-3.0063,0.01177,6.6083,0.086515,0.47155,-0.01201,7.741,0.13494,0.14658,0.01652
8.2573,-1.0377,1.081,0.00517,5.8738,-1.177,1.1474,0.02837,5.3178,-0.39042,-2.6164,0.0039,4.6098,0.11062,-2.5189,-0.02112,5.6626,0.40562,-1.0337,-0.00198,3.5724,0.1451,-0.82173,-0.12172,6.1303,0.96258,1.6463,0.00609,7.3009,1.2229,2.1016,0.00077,4.4133,1.3538,-0.73494,0.02649,4.6403,1.1134,-2.677,-0.01453,5.977,0.0042282,0.24592,-0.00805,6.5983,0.11605,-0.12665,-0.00257
8.9024,-0.98708,1.0713,0.00071,6.8918,-1.184,1.0911,0.0044,4.7518,-0.64964,-2.6001,0.02774,3.9512,-0.11501,-2.4824,-0.06404,6.5861,-0.52637,2.2786,-0.00958,6.6811,-0.87839,2.3808,0.00044,5.7267,0.13684,-0.97113,0.00026,3.6446,-0.10712,-0.76647,-0.06971,5.514,1.2033,1.2302,0.04298,7.1384,1.5025,1.0255,-0.00157,4.2509,0.81584,-0.74437,-0.02594,3.5982,1.151,-1.7713,1.4798
6.8155,-0.54848,0.81531,-0.00581,7.8986,-0.56549,0.45869,-0.00064,4.3066,-0.57417,-2.4655,-0.01117,3.8243,0.056829,-2.3258,-0.07783,6.5117,-0.50231,2.1982,-0.01782,6.9294,-0.858,2.3806,-0.00038,6.2172,0.011513,-0.97695,0.00032,4.3001,-0.25542,-0.80361,-0.01062,5.1218,0.81395,-0.64839,-0.01038,3.706,0.89143,-1.3886,0.86106,5.8504,0.058922,0.15054,-0.03807,6.848,-0.063572,-0.19063,0.00013
6.1239,0.0052023,3.1079,-0.00124,6.7374,-0.32197,-2.9718,-0.00093,3.5443,-0.27661,-2.0774,0.23806,3.7116,0.45297,-2.1201,0.25581,6.9736,1.2191,-2.732,0.00767,4.957,1.3333,2.7278,0.09646,6.3465,0.13504,-0.91826,-0.0009,4.2762,-0.15193,-0.81453,-0.02307,8.2851,-0.90979,-2.5609,-0.00051,5.8172,-0.98237,-2.5279,-0.00013,5.7416,0.94765,-0.3174,0.02873,4.3254,0.88791,-1.0244,0.11025
3.4123,-0.16028,-2.0665,-0.0113,3.4678,0.55181,-2.2905,0.16672,7.1023,1.3904,-1.7505,-0.00022,5.349,1.392,2.4483,-0.00719,5.739,-0.018451,-0.78829,0.00153,4.0271,-0.36447,-0.94129,-0.01891,6.3452,0.66849,-0.32738,-0.00157,4.8812,0.80505,-0.79504,-0.00032,8.1058,0.53515,2.2599,0.00418,6.2451,0.64205,1.9931,-0.00324,5.6136,0.095558,0.24744,-0.04637,5.4124,-0.27072,-0.03515,0.01154
3.7797,-0.0793,-1.9221,0.04476,3.6339,0.49386,-2.3228,0.36279,6.9279,1.4883,-1.6656,0.0005,4.7766,1.3579,2.7245,-0.01792,6.5997,0.13677,-0.6073,-0.00104,4.2948,-0.074943,-0.68148,0.00141,7.1108,-0.74545,-2.3011,0.00093,5.2185,-0.63526,-2.618,0.00374,6.583,0.79908,-0.15404,-0.00101,4.5616,0.81993,-0.57094,0.01505,8.1395,0.39702,2.2873,0.00362,6.4952,0.40138,2.01,-0.01747
5.9759,0.083628,3.081,0.00718,7.5969,-0.1662,-3.0639,-0.00254,7.8462,-1.0745,1.4435,0.00957,5.7435,-1.2525,1.2829,0.04024,4.219,-0.21386,-2.1104,0.00656,3.8209,0.33128,-2.4351,0.01584,6.6133,0.16303,-0.6613,-0.00048,4.5538,-0.1154,-0.75299,-0.00518,7.0815,0.94489,-0.32565,-0.00113,5.013,0.77398,-0.60465,-0.00117,5.9024,-0.5296,-0.075451,0.09681,7.7401,-0.69217,0.15954,0.00196
6.8319,-1.1161,1.3652,-0.00322,4.3126,-1.2498,1.5152,0.19067,4.3546,0.17918,-2.0309,-0.00718,4.0371,0.70486,-2.3791,0.27817,6.6813,0.29277,-0.67149,-8e-05,4.1573,0.17888,-0.66162,-0.00186,6.6656,-0.57292,1.8076,0.00402,8.5695,-0.35507,1.7173,0.00311,6.262,-0.61864,-2.3968,-0.00031,5.0155,-0.36423,-2.7204,0.00264,6.1172,-0.35456,-0.13946,0.02429,7.0525,-0.62681,0.12607,0.0052
6.9345,-1.3709,1.6194,0.03542,4.4411,-1.3551,1.1692,0.34118,4.3176,0.60694,-1.7911,-0.0037,3.7357,1.1618,-1.3796,1.4191,6.7908,0.29884,-0.56577,0.00092,4.6213,0.28801,-0.35283,0.01143,5.309,-0.2382,-2.1903,-0.00164,4.6995,-0.1099,-2.6963,0.01609,7.8705,1.0333,0.38121,0.04142,5.9633,0.79529,0.25274,0.23612,5.8496,-0.4618,-0.11733,0.06551,7.0624,-0.74805,0.14724,0.00205
6.9269,-1.2727,2.0147,-0.00248,4.9785,-1.3931,0.70089,-0.02034,4.0621,0.68077,-2.0191,0.14936,3.9306,0.96644,-1.148,0.37905,6.4543,0.22098,-0.44648,-0.00272,4.4381,0.37647,-0.20185,-0.00246,4.3658,-0.15677,-2.3432,-0.03601,5.2447,0.076155,-2.7913,5e-05,5.2089,-0.067448,-1.2734,9e-05,7.073,-0.20285,-1.5221,-9e-05,5.6437,-0.44983,-0.074759,0.05537,6.9768,-0.70139,0.20879,0.00694
6.4456,-1.2449,2.7133,-0.00187,5.1623,-1.4501,-1.8962,-0.00585,4.8197,0.88978,-2.2651,0.00139,4.5,1.1595,-1.2594,0.12568,7.3018,0.42692,-0.48826,-0.0003,4.8304,0.4344,-0.37801,-0.00448,4.4388,0.077277,-2.4879,-0.02889,5.5995,0.18092,-2.9458,0.00144,4.9647,0.17181,-1.5294,-0.0008,7.3104,0.09697,-1.6831,-0.00035,5.2484,-0.38835,-0.47871,0.00709,6.1042,-0.68506,-0.13272,0.01541
5.6637,-1.1765,2.8468,-0.02114,3.8537,-1.5439,-3.0876,-0.21401,5.8637,0.73804,-2.3152,0.00208,4.4919,1.0968,-2.0071,0.03934,7.8748,0.57891,-0.62878,0.00062,5.49,0.6189,-0.6333,-0.00131,4.138,-0.014845,-2.6042,-0.0533,5.3848,0.14443,-3.0412,-0.02244,5.1587,0.31722,-1.6052,0.00558,6.8937,0.12093,-1.8625,0.00014,5.4828,-0.28517,-0.69029,-0.00117,5.4735,-0.55846,-0.26539,0.01435
5.1647,-1.1178,-2.99,-0.0155,4.0549,-1.3162,-1.3859,-0.06614,6.2515,-0.65153,1.1081,-0.00655,5.7985,-0.91133,0.67073,0.04117,5.7471,0.84854,-2.3473,-0.00291,3.9186,1.1858,-2.1308,0.29418,6.2149,-0.7825,2.2235,0.00323,8.2852,-0.63687,2.0595,-0.00185,3.9744,0.15456,-2.3249,-0.04174,5.2147,-0.0030871,-2.7764,0.01492,5.0784,0.41386,-1.4576,0.0027,6.9328,0.24121,-1.7324,0.00025
5.7436,-0.99858,3.0924,-0.00472,4.4645,-1.4121,2.6184,-0.09139,4.8446,0.81038,-2.1291,0.02354,3.6012,0.91635,-1.339,0.95427,7.7813,1.3146,1.3344,0.00025,5.4043,1.2284,1.6267,0.01747,5.9423,-0.7064,1.93,0.00721,8.0838,-0.50874,1.9241,0.00174,3.4022,-0.24798,-2.2309,-0.10589,5.3502,-0.24525,-2.6598,-0.00401,5.1769,0.10223,-1.4358,-0.00168,6.3872,-0.0088297,-1.7844,-0.00028
6.2726,-0.76115,2.8258,0.00661,5.405,-1.1446,2.6426,0.03278,7.719,-0.81386,1.0905,0.01692,6.0532,-0.77678,0.71058,0.00711,4.4127,1.0851,-2.4184,-0.02009,4.0119,1.0381,-1.0653,0.35423,6.4638,-0.65261,1.8964,0.00367,8.6067,-0.51994,1.7466,-0.00075,3.9523,-0.36681,-2.3182,0.04622,4.9969,-0.19596,-2.8208,0.02562,5.9804,-0.54943,-0.66792,-0.00026,5.1959,-0.95778,-0.75715,0.00272
4.8593,1.0627,-2.3954,-0.01272,4.8374,1.2693,-1.0618,0.02238,7.6343,1.2981,1.1704,0.00158,6.3894,1.007,1.3475,0.01489,7.5283,0.63149,-0.83798,5e-05,5.4436,0.46241,-0.71257,-0.00031,6.4521,-0.81945,1.9053,0.01882,7.7849,-0.6362,1.5658,-0.00346,4.1072,-0.30394,-2.2617,-0.0059,5.3773,-0.25191,-2.7517,0.01678,6.0113,-0.56991,-0.69151,-5e-05,4.5376,-0.8364,-1.1366,0.04865
4.239,0.77367,-2.1133,0.29389,4.505,1.2438,-1.4522,-0.01288,6.8581,0.60848,-0.80384,0.00064,4.8043,0.37295,-0.8021,0.00771,6.211,-0.65488,1.788,0.01118,8.0377,-0.48094,1.5753,0.00087,3.5234,-0.1991,-2.2007,-0.20167,5.2792,-0.28668,-2.6363,0.01148,5.6256,-0.8388,-0.55493,-0.00038,3.5775,-0.90888,-1.0784,0.21764,5.2805,0.25535,-0.038875,0.0075,6.8785,-0.055697,0.13021,-0.00219
5.8873,-0.63659,3.0223,0.14759,6.8407,-0.93281,-3.0072,0.03851,4.2171,0.78087,-2.0417,0.18022,4.2581,1.3866,-1.5684,-0.04491,6.6661,0.563,-0.81978,-2e-05,4.5394,0.3905,-1.0818,0.03333,3.7566,-0.17076,-2.2479,-0.11902,5.3405,-0.038486,-2.6838,-0.00035,4.6367,-0.87993,-0.38029,0.03795,3.4227,-1.0133,-1.3153,1.5118,5.4363,0.12044,-0.062552,-0.00074,6.3145,-0.13539,0.25261,-0.00624
6.3104,-0.56145,3.0328,0.21456,7.6521,-0.8445,-3.0349,0.04587,3.9606,0.80229,-2.0097,0.02203,3.9063,1.1483,-1.0077,0.47147,6.2946,0.2714,-0.7422,-0.00065,4.0599,0.039442,-0.80475,-0.02752,4.1144,-0.35595,-2.3155,0.09243,4.6984,-0.024164,-2.7803,-0.03066,5.9351,-1.1067,-0.70895,0.00231,4.1421,-1.2033,-1.5827,-0.04392,5.5225,-0.1743,-0.088184,0.0074,6.7917,-0.32373,0.25329,0.00186
3.9264,0.8989,-1.9091,0.47878,3.9523,1.2182,-0.63568,-0.02512,5.781,0.31476,-1.0513,-0.0023,3.8078,0.02702,-1.0208,-0.02057,3.7949,-0.073661,-2.3214,-0.12598,5.2509,-0.020587,-2.7935,0.00257,8.371,-1.0315,2.5754,0.00034,6.4393,-1.2411,2.6425,0.00261,5.9101,-0.92281,-0.99013,0.01577,3.6646,-1.0913,-1.3649,0.27014,5.6488,-0.18067,-0.1273,0.01846,6.1155,-0.46642,0.22124,0.04381
4.3299,0.70968,-2.126,0.05041,4.0856,1.3358,-2.1616,0.47921,5.4369,0.33582,-1.1428,-0.0023,3.9388,-0.13052,-1.213,0.02104,3.8203,-0.37634,-2.3943,0.08352,5.4729,-0.28279,-2.8152,0.00528,6.1378,0.5426,0.13324,0.21356,8.0457,0.38301,-0.091348,0.01426,5.8575,-0.96427,-0.84604,-0.00093,4.1318,-1.0955,-1.547,0.24088,5.6961,-0.15372,-0.18375,0.0343,6.5336,-0.50215,0.0094058,0.07428
5.8791,-0.71288,-3.0376,0.02024,7.0674,-0.91693,-2.6252,0.00178,6.0016,-0.75754,0.72304,0.01532,8.2872,-0.89246,0.61031,0.00093,4.7022,0.90985,-2.116,0.04561,4.4173,1.4472,-1.6681,0.02621,5.7848,0.32433,-0.73463,-0.00133,3.7114,0.024975,-0.8782,-0.05013,3.4194,-0.14983,-2.0614,-0.2482,4.9759,-0.08333,-2.5517,-0.01017,5.3188,-0.77477,-0.689,-0.00172,4.9057,-1.0071,-1.3739,0.00247
5.704,0.66719,-3.0484,0.12402,6.9243,0.40189,-2.8015,0.02295,4.0777,0.89202,-1.962,0.0372,3.8729,1.5266,-2.5096,0.38515,6.0359,0.13334,-0.56177,-0.0109,3.6591,0.20776,-0.70294,-0.1318,3.8106,-0.34762,-1.8674,0.25773,4.2166,-0.089829,-2.4755,-0.03491,7.3305,-1.1721,2.4094,0.00313,6.4445,-1.3119,1.3811,0.01646,5.9516,-0.85939,-0.46709,0.00682,6.5106,-1.1761,-0.99907,0.00026
5.4594,0.73093,-3.0808,0.1267,5.7193,0.49096,-2.6082,0.00602,3.9374,0.83388,-1.4127,0.05094,4.0272,1.4104,-0.71684,0.11579,6.4883,0.034046,-0.44536,-0.00477,4.2393,0.23025,-0.55354,-0.05474,3.8835,-0.25147,-1.4213,0.20803,3.8456,-0.13718,-2.0571,-0.00309,7.8585,0.47054,1.708,0.00155,5.9898,0.64783,1.9284,0.00846,7.4639,-1.2011,2.5036,0.01117,5.3967,-1.2213,1.7388,0.09425
5.2052,0.66465,-2.989,0.13268,4.5935,0.36676,-2.4935,-0.00931,4.6611,0.74265,-1.5703,-0.00864,3.5969,1.3453,-1.707,0.29824,6.3274,-0.003503,-0.34034,-0.00137,4.0941,0.21947,-0.37924,-0.05331,4.1664,-0.52279,-1.2051,0.098,3.3715,-0.5423,-1.9663,1.1579,6.6181,-1.2172,1.8793,0.00875,5.17,-0.88201,1.6422,0.19976,5.8634,-0.86683,-0.31404,0.02292,7.1553,-1.2017,-0.36576,0.00046
5.1819,0.82034,-1.2466,-0.0037,3.9993,1.2988,-1.1957,0.53205,6.1364,0.15381,-0.32929,0.00141,4.4797,0.21277,-0.69626,0.02374,3.6039,-0.42696,-1.406,0.1298,3.3808,-0.15287,-2.1456,-0.36853,8.4546,0.45445,1.6107,2e-05,6.7906,0.67974,1.7418,-0.00326,7.3183,-1.3403,2.0615,0.00464,5.5811,-1.0674,1.8966,0.05632,4.5148,-0.9667,-0.33698,-0.01431,6.3931,-1.1536,-0.8904,-0.00122
6.5048,-0.84293,0.87704,0.02671,5.6354,-0.76295,0.33876,0.11351,5.8991,0.95227,-1.4119,-0.00755,4.1383,1.2396,-0.89447,0.16582,6.3513,0.020744,-0.40049,0.00321,4.2667,0.21548,-0.58602,0.00056,3.3023,-0.17843,-1.5732,-0.15982,3.8257,0.053657,-2.2575,-0.04666,7.072,-1.3006,2.9844,0.00624,5.3482,-1.1013,2.2501,0.11239,3.8418,-1.1432,-0.97411,0.0142,6.3905,-1.1982,-1.2039,0.00811
6.9035,0.60301,-2.8244,0.01595,5.0053,0.83369,-2.6626,-0.00231,5.7949,0.85176,-1.5629,0.0131,3.5682,1.0716,-1.1847,0.74499,6.705,0.12886,-0.35063,-0.00088,4.7609,0.27334,-0.62159,-0.00482,3.8809,-0.20281,-1.5454,0.00675,3.3803,-0.14671,-2.2695,-0.15812,7.1537,-1.3075,2.3696,0.02329,5.0889,-1.0834,1.987,0.2461,4.1595,-1.1634,-0.75568,0.01842,6.6468,-1.2108,-0.89517,0.00099
6.8525,0.25942,-3.0707,0.00378,5.5199,0.61869,-3.1067,0.02458,5.6159,-0.68947,-3.0964,0.01132,6.2712,-0.72734,-2.548,-0.00028,6.2239,0.87393,-2.1959,-0.00103,4.6479,1.2281,-2.3359,-0.02994,3.2966,0.27261,-2.106,0.24339,4.421,-0.13919,-2.5319,-0.01973,6.325,-1.4441,1.7019,-0.02735,3.9462,-1.2991,1.6612,-0.21324,3.7645,-0.63499,-1.0547,0.16475,5.8185,-0.9478,-1.1492,-0.00366
6.6476,0.0050984,-3.0503,2e-05,5.7699,0.38962,-3.0988,0.06602,6.3165,0.69421,-2.1525,-0.00075,4.4941,0.94721,-2.4647,0.00852,6.2814,0.70617,-0.6883,0.01925,3.9976,0.71682,-0.97497,0.25066,4.5448,-0.16794,-2.0725,-0.00285,5.6939,-0.29752,-2.4981,0.00169,7.0557,-1.2182,1.7814,0.01707,4.5873,-1.1484,1.7527,0.16381,3.7455,-0.80233,-1.0774,0.42059,5.8763,-1.0621,-1.4274,0.00054
7.2198,-0.83944,0.10837,0.01174,5.4248,-0.74057,-0.23827,0.03383,7.3776,0.87286,-2.4554,-0.00107,5.0684,0.90537,-2.6968,-0.00501,5.7294,0.99887,-0.72707,0.00479,3.5031,0.78948,-1.0722,0.84289,5.2586,-0.24584,-2.1311,-0.0004,5.949,-0.044612,-2.5296,0.00234,7.3916,-1.3116,1.874,0.00145,5.3491,-1.3559,3.038,0.02255,3.1203,-0.76462,-1.3422,0.94702,5.4913,-0.82623,-1.6215,0.05514
7.428,-1.0023,0.01413,5e-05,5.1968,-0.9881,-0.41175,-0.00551,7.6276,0.87338,-2.7832,-0.00036,5.4272,0.6979,-2.5973,-0.00346,4.4747,1.193,-0.72967,-0.02234,3.5095,0.73361,-1.495,0.72657,7.929,-0.68624,1.0456,0.00499,5.7249,-0.88306,1.1147,0.04384,3.9343,-1.038,-1.9893,0.45439,6.3706,-0.88541,-1.9637,0.04604,5.1177,0.12075,-0.29969,-0.0033,6.4137,0.0013521,0.045293,0.00241
7.3331,-0.83141,0.1841,0.00029,5.2252,-0.93775,-0.10843,0.0019,7.6083,0.57744,-2.8887,-0.00064,5.3601,0.4491,-3.0006,-0.00197,3.6604,1.1837,-1.6986,0.45252,3.4068,0.48547,-1.9643,0.71564,3.9842,-1.2333,-2.1184,0.15136,6.4934,-1.1208,-1.9966,0.01607,5.1114,-0.13637,-1.042,-0.00121,6.5722,0.1479,-1.2743,0.00019,4.9156,0.2306,-0.29996,0.00017,6.2228,0.055757,0.088613,-0.00975
3.7835,0.62119,-2.1009,0.55813,4.4298,0.026654,-2.1326,-0.01845,6.9861,-0.9042,-2.5763,0.00147,5.208,-0.67394,-2.8346,0.0174,6.5657,1.0561,-0.09928,0.00292,5.8905,1.1639,0.74629,0.05852,4.6412,-1.3239,-1.365,-0.02519,6.9578,-1.4961,-1.04,-0.00068,4.9362,-0.11042,-1.0155,-0.00205,6.8519,-0.001269,-1.2396,-0.00025,4.8765,0.35946,-0.38796,-0.00682,6.3397,0.18351,-0.028266,0.00063
5.5977,1.4238,2.2603,0.02543,6.3951,1.0124,2.4557,0.08993,3.2846,0.98967,-1.5891,1.9992,3.3121,0.264,-2.0657,-0.0586,6.627,-0.66766,-2.6418,-0.00087,4.6509,-0.37879,-2.6725,-0.00604,8.188,-1.0768,1.2373,0.00206,5.7449,-1.0719,1.4095,0.0256,4.4918,-1.2071,-1.3474,0.04931,6.3496,-1.2542,-2.361,0.00195,4.8659,-0.017068,-0.8648,-0.00658,6.4391,0.072804,-1.2054,0.00078
5.9619,1.485,1.5205,-0.00201,6.1417,1.1172,2.7092,0.04055,4.1067,0.8692,-0.78002,0.1345,3.8757,0.71483,-1.6677,0.33236,6.212,-0.51652,-2.3549,-0.00054,5.3253,-0.11255,-2.5049,-0.00252,7.3488,-1.1875,1.4902,0.00609,5.226,-1.1212,1.9612,0.12644,4.2305,-0.88101,-0.98296,-0.03591,5.3345,-1.0708,-1.804,-6e-05,5.9089,0.13425,-0.56027,-0.00047,6.5595,0.14827,-0.96857,0.00068
6.2316,1.3283,2.6571,0.03577,6.8906,0.97459,2.8866,0.04167,6.7276,0.41876,-2.6062,0.00023,6.1081,0.43847,-3.0371,0.00022,5.3654,1.1474,-0.45315,-0.01888,3.4497,1.1134,-1.4182,1.8131,7.6514,-0.41282,-0.41741,0.00038,5.8388,-0.32289,-0.14867,0.00708,6.2618,-1.0015,1.1747,-0.00197,4.0803,-1.2174,1.5159,0.57337,4.1281,-0.36932,-0.88202,-0.02217,3.5935,-0.98677,-1.206,0.85478
6.2005,0.35427,-2.5635,-0.00301,5.5435,0.17619,-2.9589,0.00279,4.7674,1.307,-0.94765,-0.02064,3.5544,0.85463,-1.7468,1.0339,6.1277,-0.64222,-2.1877,-0.00173,4.4047,-0.3796,-2.482,-0.01955,6.7719,-0.90401,1.351,0.03887,4.5734,-0.99995,1.7148,1.0144,3.4416,-0.61619,-1.4572,0.46964,4.1881,-1.2343,-1.746,-0.06173,4.2563,0.33084,-0.58572,0.00307,5.8172,0.21153,-0.95172,0.00019
4.3321,1.2891,-2.6209,-0.07752,3.5351,0.77185,-1.9824,1.5157,6.5284,-0.76622,-2.2,0.00074,4.3373,-0.5799,-2.3924,0.01559,7.0121,-0.30373,-0.22929,-0.00132,5.7524,-0.02098,-0.01145,-0.00144,6.0187,-0.74975,1.1459,-0.00384,4.9847,-1.0367,1.645,0.21349,4.232,-0.3029,-0.77096,-0.02076,3.4722,-0.9409,-0.87018,1.0761,4.8256,0.72834,-0.56786,-0.01259,5.7068,0.37792,-0.91379,-0.00102
7.9616,-0.93908,2.97,-0.00059,5.9688,-0.75993,2.7151,0.0124,3.8122,1.0806,-1.6713,0.36821,3.5053,0.3957,-1.9023,0.0046,6.7038,-0.9301,-2.3121,0.00388,4.3128,-1.0722,-2.315,0.0194,7.0192,-0.57558,1.31,0.00917,5.4565,-0.81038,1.608,0.39962,5.2158,-0.61299,-0.45347,-0.00236,5.0779,-1.1074,-0.2446,-0.0004,4.1373,0.43717,-0.50837,-0.00579,5.7028,0.19083,-0.88744,-0.00079
3.5934,1.2068,-1.8805,0.30426,3.5889,0.50928,-2.4082,-0.03587,6.2251,-0.57289,-2.7255,-0.00078,4.4462,-0.91063,-2.5858,-0.04364,8.1028,-0.34482,-0.27068,0.00144,5.9737,-0.21428,-0.11159,0.03225,4.6363,-0.83809,-0.62257,-0.01603,5.4287,-1.1442,0.10351,0.01613,4.097,0.18973,-0.77325,-0.03768,5.601,-0.046463,-1.1098,-0.00209,5.6942,1.0944,0.38766,0.12523,5.531,0.69386,0.0050948,0.28356
4.2383,1.3621,-2.3157,0.00231,4.9479,0.82743,-2.4733,-0.0058,5.3703,-0.25912,-2.7582,0.01536,4.4241,-0.41854,-2.2763,0.00748,6.3117,-0.9353,1.2374,0.02671,5.1415,-1.0599,1.8923,0.53113,4.3071,-0.58819,-1.1652,0.0265,4.5038,-1.1627,-1.2095,-0.02118,4.8997,0.41536,-0.99969,0.00399,6.7245,0.2147,-1.242,0.00022,5.8839,0.985,0.44663,0.2144,5.5739,0.8053,-0.21552,0.0349
7.5073,-0.28395,0.26724,0.00278,5.815,-0.49917,0.082347,0.06155,5.5635,1.3479,2.792,0.16101,6.042,1.0219,-2.7289,0.02309,5.0688,0.0067391,-2.5524,0.00623,3.377,-0.047313,-2.1066,-0.13713,6.0637,0.019267,-0.42567,-0.00046,5.9696,0.25662,-0.050895,-0.0082,5.6629,-1.0407,0.75959,-0.01731,3.8908,-1.2564,1.5349,0.67449,3.8559,-0.099135,-1.0454,-0.03678,3.6111,-0.76948,-1.247,0.6809
